00001740-a	a	"apte"@ca
00001740-a	a	"capaç"@ca
00001740-a	a	"competent"@ca
00001740-n	n	"entitat"@ca
00001740-v	v	"alenar"@ca
00001740-v	v	"espirar"@ca
00001740-v	v	"respirar"@ca
00001837-r	r	"dC"@ca
00001837-r	r	"DC"@ca
00002098-a	a	"impossibilitat"@ca
00002098-a	a	"incapaç"@ca
00002137-n	n	"abstracció"@ca
00002312-a	a	"abaxial"@ca
00002527-a	a	"adaxial"@ca
00002684-n	n	"cosa"@ca
00002684-n	n	"objecte físic"@ca
00002684-n	n	"objecte inanimat"@ca
00002684-n	n	"objecte"@ca
00002724-v	v	"ofegar-se"@ca
00002724-v	v	"sufocar-se"@ca
00002942-v	v	"hiperventilar"@ca
00002956-a	a	"abductor"@ca
00003316-v	v	"aspirar"@ca
00003431-v	v	"eructar"@ca
00003431-v	v	"rotar"@ca
00003553-a	a	"emergent"@ca
00003553-a	a	"incipient"@ca
00003553-a	a	"naixent"@ca
00003553-n	n	"unitat completa"@ca
00003662-v	v	"fer fora"@ca
00003826-v	v	"singlotar"@ca
00003829-a	a	"paridora"@ca
00004032-v	v	"sospirar"@ca
00004171-a	a	"moribund"@ca
00004227-v	v	"exhalar"@ca
00004227-v	v	"expirar"@ca
00004258-n	n	"entitat viva"@ca
00004258-n	n	"organisme"@ca
00004296-a	a	"postrem"@ca
00004296-a	a	"últim"@ca
00004413-a	a	"abreujat"@ca
00004413-a	a	"abreviat"@ca
00004475-n	n	"ésser"@ca
00004475-n	n	"ésser viu"@ca
00004475-n	n	"organisme"@ca
00004605-v	v	"emanar"@ca
00004605-v	v	"exhalar"@ca
00004615-a	a	"escurçat"@ca
00004615-a	a	"tallat"@ca
00004819-v	v	"esternudar"@ca
00004980-a	a	"íntegre"@ca
00005041-v	v	"aspirar"@ca
00005107-a	a	"complet"@ca
00005107-a	a	"íntegre"@ca
00005205-a	a	"absolut"@ca
00005205-a	a	"complet"@ca
00005205-a	a	"perfecte"@ca
00005205-a	a	"total"@ca
00005526-v	v	"bleixar"@ca
00005526-v	v	"esbufegar"@ca
00005526-v	v	"panteixar"@ca
00005599-a	a	"incondicional"@ca
00005599-a	a	"inqüestionable"@ca
00005718-a	a	"infinit"@ca
00005815-v	v	"tossir"@ca
00006032-a	a	"relatiu"@ca
00006238-v	v	"expectorar"@ca
00006269-n	n	"vida"@ca
