# global.columns = word lang pdtb1 pdtb2 pdtb3
absolutely	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
accordingly	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
actually	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
additionally	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
admittedly	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
afterward	en	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
again	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
already	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
also	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
also	en	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail	
also	en	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
alternately	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
alternatively	en	EXPANSION	EXPANSION:Disjunction	EXPANSION:Disjunction	
although	en	COMPARISON	COMPARISON	COMPARISON	
although	en	COMPARISON	COMPARISON:Concession	COMPARISON:Concession	
although	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
although	en	EXPANSION	EXPANSION:Exception	EXPANSION:Exception	
altogether	en	EXPANSION	EXPANSION:Disjunction	EXPANSION:Disjunction	
amazingly	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
and	en	COMPARISON	COMPARISON:Concession	COMPARISON:Concession	
and	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
and	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
and	en	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition	
and	en	EXPANSION	EXPANSION	EXPANSION	
and	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
and	en	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
and	en	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail	
and	en	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg1-as-detail	
and	en	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
anyway	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
apparently	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
arguably	en	COMPARISON	COMPARISON	COMPARISON	
as a result	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
basically	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
because of that	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
because of this	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
besides	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
besides	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
but	en	COMPARISON	COMPARISON	COMPARISON	
