# global.columns = word lang pdtb1 pdtb2 pdtb3
Op grond van	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Op grond waarvan	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Opdat	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg2-as-goal	
Overeenkomstig	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Per slot van rekening	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Samenvattend	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg1-as-detail	
Sedert	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
Sedertdien	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Sinds	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
Sindsdien	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Sterker	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg2-as-detail	
Sterker nog	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg2-as-detail	
Straks	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Te weten	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg2-as-detail	
Tegelijk	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Tegelijk	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Tegelijk	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Tegelijkertijd	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Tegelijkertijd	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Tegelijkertijd	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Ten behoeve van	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Ten eerste	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Ten gevolg van	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Ten gevolge van	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Ten tweede	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Teneinde	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg2-as-goal	
Tenslotte	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Tenslotte	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Tenzij	nl	CONTINGENCY	CONTINGENCY:Negative-condition	CONTINGENCY:Negative-condition:Arg2-as-negcond	
Terwijl	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Terwijl	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Tevens	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Tezelfdertijd	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Tezelfdertijd	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Tezelfdertijd	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Tijdens	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Toch	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg1-as-denier	
Toch	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg2-as-denier	
Toch	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Toen	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Tot gevolg	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Tot slot	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Tot slot	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Totdat	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Uitgezonderd	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
Van daar	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Van daar dat	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Van tot	nl	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
Vanaf	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
Vanaf dat	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
Vandaar	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Vandaar dat	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Variërend van tot	nl	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
Vastgesteld dat	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg1-as-cond	
Verder	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Vervolgens	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Vervolgens	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Voor	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
Voor zover	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
Vooraf	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
Vooraleer	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Voordat	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Vooropgesteld dat	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
Voorts	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Voorzover	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
Waardoor	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Waarmee	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Waarmee	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Waarmee	nl	EXPANSION	EXPANSION:Manner	EXPANSION:Manner:Arg1-as-manner	
Waarna	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Waarom	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Waarop	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
Wanneer	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
Wanneer	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Want	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Wegens	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
Wel	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Weliswaar maar	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg1-as-denier	
Zij het	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
Zij het dat	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
Zo	nl	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
Zoals	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
Zoals	nl	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
Zodat	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
Zodat	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg2-as-goal	
Zodoende	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg2-as-goal	
Zodra	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Zolang	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
Zolang	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
Zonder	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Zonder	nl	CONTINGENCY	CONTINGENCY:Negative-condition	CONTINGENCY:Negative-condition:Arg2-as-negcond	
Zonder dat	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
Zonder dat	nl	CONTINGENCY	CONTINGENCY:Negative-condition	CONTINGENCY:Negative-condition:Arg2-as-negcond	
Zowel als	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
Zowel als ook	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
aan de ene kant Aan de andere kant	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
aan de ene kant aan de andere kant	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
aangenomen dat	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
aangezien	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
aansluitend	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
aanvankelijk	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
aanvankelijk	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
achteraf	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
afgezien van	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
al	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg1-as-denier	
al naargelang	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
alhoewel	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg1-as-denier	
alleen	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
allereerst	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
als	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
als	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
als	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
als dan	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
als dan	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
als dan	nl	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	
als gevolg daarvan	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
als gevolg hiervan	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
als gevolg van	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
alsmede	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
alsof	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
alsook	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
althans	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg2-as-detail	
alvorens	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
anders	nl	CONTINGENCY	CONTINGENCY:Negative-condition	CONTINGENCY:Negative-condition:Arg2-as-negcond	
anders gezegd	nl	EXPANSION	EXPANSION:Substitution	EXPANSION:Substitution:Arg2-as-subst	
behalve	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
behalve dat	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
behoudens	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg2-as-excpt	
bijgevolg	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
bijv.	nl	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
bijvoorbeeld	nl	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	
bovendien	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
buiten	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
buiten dat	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
d.w.z.	nl	EXPANSION	EXPANSION:Equivalence	EXPANSION:Equivalence	
daar	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
daar staat tegenover dat	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
daarbij	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
daarbovenop	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
daarbuiten	nl	EXPANSION	EXPANSION:Exception	EXPANSION:Exception:Arg1-as-excpt	
daardoor	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
daarenboven	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
daarentegen	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
daarmee	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
daarna	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
daarnaast	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
daarom	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
daarop	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
daartegenover staat dat	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
daartoe	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg1-as-goal	
daarvoor	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
dan	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg1-as-cond	
dan	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
dan ook	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
dankzij	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
dat wil zeggen	nl	EXPANSION	EXPANSION:Equivalence	EXPANSION:Equivalence	
derhalve	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
des te meer	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause	
des te minder	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause	
desalniettemin	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg2-as-denier	
desniettemin	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg2-as-denier	
desondanks	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg2-as-denier	
dienovereenkomstig	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
dientengevolge	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
doch	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
door	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
door	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg1-as-goal	
doordat	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
dus	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
echter	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg2-as-denier	
echter	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
eer	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
eerder	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
eerst	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
en	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
enerzijds anderzijds	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
ervoor	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
evenals	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
eveneens	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
evenmin	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
evenwel	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
evenzeer	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
evenzo	nl	COMPARISON	COMPARISON:Similarity	COMPARISON:Similarity	
gelet op	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
gesteld dat	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
gezien	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
hetzij	nl	EXPANSION	EXPANSION:Disjunction	EXPANSION:Disjunction	
hierdoor	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
hierdoor	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	
hierdoor	nl	EXPANSION	EXPANSION:Manner	EXPANSION:Manner:Arg1-as-manner	
hierentegen	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
hierop	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
hiertoe	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg1-as-goal	
hiervoor	nl	CONTINGENCY	CONTINGENCY:Purpose	CONTINGENCY:Purpose:Arg1-as-goal	
hiervoor	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
hoewel	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg1-as-denier	
hoezeer	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
immers	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
in de eerste plaats	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
in de eerste plaats	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
in de plaats van	nl	EXPANSION	EXPANSION:Substitution	EXPANSION:Substitution:Arg1-as-subst	
in de tweede plaats	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
in de tweede plaats	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Succession	
in geval van	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
in het kader van	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
in plaats daarvan	nl	EXPANSION	EXPANSION:Substitution	EXPANSION:Substitution:Arg2-as-subst	
in plaats van	nl	EXPANSION	EXPANSION:Substitution	EXPANSION:Substitution:Arg1-as-subst	
in tegenstelling tot	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
in verband met	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
in zover	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg1-as-cond	
in zoverre	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg1-as-cond	
indien	nl	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition:Arg2-as-cond	
integendeel	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
kort gezegd	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg1-as-detail	
kortom	nl	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg1-as-detail	
krachtens	nl	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Reason	
laat staan	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
laat staan dat	nl	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	
laat staan dat	nl	CONTINGENCY	CONTINGENCY:Negative-condition	CONTINGENCY:Negative-condition:Arg2-as-negcond	
later	nl	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	
los daarvan	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg1-as-denier	
los daarvan	nl	COMPARISON	COMPARISON:Concession	COMPARISON:Concession:Arg2-as-denier	
los daarvan	nl	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	
